# HYG Database v4.1 subset: -1 <= visual magnitude <= 6.0
# Source: https://github.com/astronexus/HYG-Database
# License: CC BY-SA 4.0; see THIRD_PARTY_HYG.txt
ra_deg,dec_deg,mag,hip,name
316.1793150,-77.0237670,5.13,104043,
359.7323250,-52.7458070,5.13,118234,
9.1935450,44.4885870,5.14,2900,
18.6001650,-7.9228260,5.14,5799,
52.6019550,11.3364420,5.14,16322,
57.3862200,33.0913820,5.14,17886,
81.5803050,-58.9125200,5.14,25429,
90.8640300,19.6905610,5.14,28691,
102.4775700,-46.6145600,5.14,32765,
102.7378650,67.5719340,5.14,32864,
105.2145450,-51.4025850,5.14,33779,
105.9086400,10.9518170,5.14,34033,
106.0763550,-56.7497240,5.14,34105,
114.3195450,-4.1109790,5.14,37088,
116.8763550,33.4156970,5.14,38016,
119.4655200,-45.5776690,5.14,38917,
121.2687000,13.1182150,5.14,39567,
123.4006500,-46.9916280,5.14,40285,
161.7395100,-56.7571920,5.14,52742,
172.1461950,-42.6742030,5.14,56000,
174.2527800,-61.2834420,5.14,56656,
183.0496650,77.6162410,5.14,59504,
185.2321350,-13.5657240,5.14,60221,
199.5605100,49.6820620,5.14,64906,
214.8853350,-2.2655180,5.14,70012,
233.8121400,39.0100670,5.14,76307,
239.2228950,-33.9661340,5.14,78105,
259.5028350,-24.2869010,5.14,84626,
284.6521800,-60.2005500,5.14,93163,
288.4279350,2.2937070,5.14,94477,
291.3691650,19.7983650,5.14,95498,
298.3224000,57.5234820,5.14,97870,
304.6627950,34.9827750,5.14,100122,
310.4877900,-66.7606820,5.14,102157,
17.7781950,31.4247360,5.15,5544,
30.4266000,-44.7135090,5.15,9459,
38.0256750,36.1472710,5.15,11784,
94.4238450,-16.8159080,5.15,29895,
116.6636550,37.5173940,5.15,37946,
130.9178100,-49.8228020,5.15,42834,
132.9868050,43.7266030,5.15,43531,
137.0980050,66.8732350,5.15,44857,
145.7384250,72.2526180,5.15,47654,
153.3777600,-66.3728110,5.15,50083,
166.8196200,-42.6386810,5.15,54360,
174.5305650,-61.8265630,5.15,56754,
180.9145950,-42.4340560,5.15,58803,
185.5306950,-67.5221050,5.15,60320,
196.9742100,-10.7404080,5.15,64078,
206.7348000,-36.2519330,5.15,67244,
221.5003650,-25.4431810,5.15,72197,
222.6715950,-15.9972370,5.15,72603,
228.6588900,67.3467220,5.15,74605,
229.0167750,-41.4911550,5.15,74707,
232.1593200,1.8420810,5.15,75761,
251.4578850,8.5826160,5.15,82073,
299.9799750,37.0428850,5.15,98425,
309.8537100,0.4864450,5.15,101936,
310.0122750,-18.1386590,5.15,101984,
311.6619300,16.1241340,5.15,102531,
347.9341200,8.7201160,5.15,114520,
5.2802550,37.9686030,5.16,1686,
35.5893150,55.8456530,5.16,11060,
44.1559350,-3.7123200,5.16,13717,
49.6572300,50.2221740,5.16,15404,
87.7217550,-52.1088730,5.16,27621,
97.8460200,-12.3919530,5.16,31084,
117.9429300,-13.8980290,5.16,38382,
123.8164050,-62.9156430,5.16,40429,
137.3397300,22.0454460,5.16,44946,Nahn
158.7902550,57.0826370,5.16,51814,
208.6756050,-1.5031250,5.16,67929,
226.2004500,-64.0313500,5.16,73776,
231.4474800,15.4280360,5.16,75530,
233.6104800,-9.1834160,5.16,76243,
278.0888550,-39.7040010,5.16,90887,
320.7233850,6.8111400,5.16,105570,
325.3869300,-14.0476110,5.16,107095,
343.1002950,9.8356640,5.16,112935,
7.5943950,-23.7876800,5.17,2381,
12.5316450,-10.6443260,5.17,3909,
17.0621550,54.9203400,5.17,5336,
39.5086350,72.8182520,5.17,12273,
41.2399200,12.4457610,5.17,12832,
65.9202150,-3.7454700,5.17,20507,
117.4216650,-17.2284080,5.17,38211,
134.7182400,-47.2346880,5.17,44093,
134.8511700,-59.0837120,5.17,44143,
179.0039850,-17.1508290,5.17,58188,
181.9584750,-75.3670190,5.17,59151,
186.0771900,26.0986060,5.17,60514,
190.3164750,-13.0139010,5.17,61910,
194.2681800,-51.1987520,5.17,63210,
197.4958350,17.5289770,5.17,,
268.3251150,40.0079590,5.17,87563,
286.5831000,-52.3409100,5.17,93815,
291.2424600,11.9444150,5.17,95447,
291.5380200,36.3178960,5.17,95556,
294.1583250,44.6949360,5.17,96459,
316.3093500,-54.7270420,5.17,104085,
318.9079200,-20.6516960,5.17,104963,
357.8389050,-18.9091630,5.17,117629,
5.3799750,-28.9814690,5.18,1708,
7.0568100,44.3944520,5.18,2225,
25.7323950,70.6225260,5.18,8016,
61.6517100,27.5999030,5.18,19171,
73.6954050,11.4260060,5.18,22833,
77.9231850,16.0456730,5.18,24197,
82.9697700,-76.3409640,5.18,25918,
84.9341550,25.8970910,5.18,26640,
86.4995550,-32.3064350,5.18,27204,
104.9606700,-67.9164430,5.18,33682,
111.1674450,-16.2014730,5.18,35951,
125.3376900,-36.4841770,5.18,40943,
126.3805500,-51.7274150,5.18,41296,
129.9900300,-53.0547290,5.18,42504,
138.5856150,61.4233180,5.18,45333,
160.8873300,46.2038770,5.18,52469,
169.3225050,2.0105560,5.18,55137,
171.4307550,-63.9724750,5.18,55779,
213.0168300,69.4325480,5.18,69373,
223.8943050,-60.1141640,5.18,73036,
283.1651250,-52.1073700,5.18,92646,
294.7985100,5.3977730,5.18,96665,
297.6416400,38.7224190,5.18,97630,
303.8760000,23.5089060,5.18,99853,
307.8766800,74.9546190,5.18,101260,
325.7670900,72.3200840,5.18,107230,
356.8166400,-50.2264610,5.18,117315,
35.6355600,-23.8163260,5.19,11072,
36.1037850,50.0065460,5.19,11220,
76.8917400,-63.3996790,5.19,23840,
91.0562550,-6.7089410,5.19,28744,
96.8073450,0.2992460,5.19,30717,
119.9064300,-60.5870610,5.19,39070,
129.7714200,-70.3867450,5.19,42425,
132.4645800,-32.7805250,5.19,43352,
157.3695900,-2.7390780,5.19,51362,
174.0111600,69.3229520,5.19,56583,
199.1938200,9.4241560,5.19,64792,
226.6566600,-16.2568180,5.19,73945,
236.6665800,62.5995570,5.19,77277,
247.7056950,-61.6335030,5.19,80874,
261.5001600,-50.6335100,5.19,85312,
303.5605350,28.6948170,5.19,99738,
313.9028700,13.7215360,5.19,103294,
319.8425700,64.8718550,5.19,105268,
339.6627300,63.5844720,5.19,111797,
350.6632050,-15.0393380,5.19,115404,
7.5306750,29.7515570,5.20,2355,
8.8119900,-3.5928460,5.20,2762,
64.1795700,53.6117990,5.20,19949,
68.5484550,-8.2313520,5.20,21296,
88.7409450,59.8883670,5.20,27971,
93.7120050,19.1564480,5.20,29650,
97.3688250,-56.8527660,5.20,30932,
100.6013550,17.6453030,5.20,32104,
105.6032550,24.2154460,5.20,33927,
106.0116600,-42.3372800,5.20,34081,
108.9790050,59.6374670,5.20,35146,
111.9348600,21.4452470,5.20,36238,
122.3996550,-44.1227730,5.20,39961,
130.0799400,-40.2638750,5.20,42540,
130.4871300,-45.4107140,5.20,42679,
175.4331150,-32.4994040,5.20,57047,
185.1402000,-22.2159010,5.20,60189,
196.4351700,35.7988990,5.20,63901,
209.6297850,-24.9722490,5.20,68269,
245.5892700,33.7990520,5.20,80197,
276.8021250,0.1961080,5.20,90441,
281.9358900,-40.4061670,5.20,92226,
284.2566150,32.9012730,5.20,93017,
286.8565350,32.5017380,5.20,93917,
316.6028250,-32.3416180,5.20,104174,
316.7219100,38.7494150,5.20,104214,
349.7777700,-13.4585520,5.20,115126,
16.9493550,-41.4869160,5.21,5300,
18.4328550,7.5753540,5.21,5737,Revati
40.1649900,-54.5499110,5.21,12484,
61.7519250,29.0012990,5.21,19205,
89.7065550,0.5529790,5.21,28296,
96.0430050,-11.5300880,5.21,30457,
96.7036500,58.4174090,5.21,30679,
100.4849400,-9.1675370,5.21,32064,
171.3727800,-36.0630620,5.21,55756,
198.9948300,-19.9431030,5.21,64725,
203.2419750,-10.1650000,5.21,66098,
237.5731050,2.1965090,5.21,77578,
260.8169850,-47.4681970,5.21,85079,
338.6734500,-20.7082160,5.21,111449,
11.1849900,-22.0061350,5.22,3505,
31.3815450,76.1150600,5.22,9763,
44.6753250,-2.7828770,5.22,13874,
63.6509700,10.0114060,5.22,19799,
69.4005450,-2.4735480,5.22,21547,
76.5352350,58.9723720,5.22,23734,
80.4517200,41.8045720,5.22,25048,
97.9512450,11.5444120,5.22,31119,
101.9149050,48.7894760,5.22,32562,
105.4849350,-5.7220650,5.22,33878,
112.0086450,6.9419680,5.22,36265,
116.8812750,-46.6084900,5.22,38020,
119.8682550,-39.2969440,5.22,39061,
134.3122800,15.3227620,5.22,43970,
168.1885200,-64.1697700,5.22,54767,
171.6476100,-61.1151670,5.22,55831,
180.5285850,43.0456000,5.22,58684,
191.4044100,7.6733260,5.22,62267,
214.9650300,-61.2729720,5.22,70035,
221.7554100,-52.3835180,5.22,72290,
251.9434050,5.2467460,5.22,82216,
282.4171050,-20.3246560,5.22,92390,
282.4704900,32.5510580,5.22,92405,
290.7120150,26.2624030,5.22,95260,
300.3689100,64.8209740,5.22,98583,
322.3622400,46.5405850,5.22,106093,
352.8223500,39.2361980,5.22,116076,Veritate
20.2807050,28.7382070,5.23,6315,
33.2003250,21.2109930,5.23,10306,
46.6395450,-6.0885550,5.23,14456,
101.1186150,-31.0705230,5.23,32292,
111.0352800,40.6723890,5.23,35907,
122.4298200,-47.9371930,5.23,39970,
133.9153350,27.9274810,5.23,43834,
134.8860750,32.4185590,5.23,44154,
135.4356900,-52.1886850,5.23,44337,
136.9367250,10.6681910,5.23,44798,
149.7178650,-35.8909730,5.23,48926,
161.6233350,-64.2632420,5.23,52701,
163.3730400,-20.1387310,5.23,53252,
193.8689700,65.4384740,5.23,63076,Taiyi
221.9366850,-26.0875000,5.23,72357,
235.6596750,-37.4249350,5.23,76939,
243.6703500,33.8586130,5.23,79607,
252.8905050,-41.2305340,5.23,82493,
253.6487250,-6.1539820,5.23,82730,
263.7475500,61.8745540,5.23,86036,
287.2496400,6.0732070,5.23,94068,
300.5059500,24.9380430,5.23,98636,
2.9332800,-35.1331190,5.24,950,
12.6715200,-50.9868160,5.24,3949,
25.6240500,20.2685040,5.24,7981,
45.2175150,52.3517440,5.24,14043,
49.5496350,-62.5063630,5.24,15371,
54.0725550,-17.4670640,5.24,16803,
56.1271200,-1.1630910,5.24,17457,
56.9152050,-23.8746770,5.24,17717,
57.5788950,25.5793620,5.24,17954,
65.4719400,-63.3863910,5.24,20384,
68.5490400,-8.9702580,5.24,21297,
80.8659750,57.5443950,5.24,25197,
83.9145150,-4.8560670,5.24,26268,
101.6847450,43.5774270,5.24,32480,
109.6396350,-39.2102850,5.24,35393,
113.0247900,1.9144810,5.24,36641,
129.4673100,-26.2550000,5.24,42334,
138.6020400,-43.2274930,5.24,45344,
139.1739000,-6.3531440,5.24,45527,
174.6150300,8.1342980,5.24,56779,
197.8468350,-43.3685530,5.24,64348,
226.5695700,54.5563180,5.24,73909,
243.4621050,-11.8377470,5.24,79540,
246.9310650,-7.5979290,5.24,80620,
247.6398000,20.4791880,5.24,80843,
270.7680300,-8.1817080,5.24,,
276.0760050,-44.1102560,5.24,90200,
299.2762350,-58.9013510,5.24,98174,
309.8179950,-14.9547600,5.24,101923,
314.7712950,4.2946100,5.24,103571,
325.5028800,-23.2628580,5.24,107128,
332.9527200,56.8393570,5.24,109572,
341.8880250,-19.6133750,5.24,112529,
356.0503200,-18.2769380,5.24,117089,
25.5358350,-32.3269700,5.25,7955,
33.9845250,33.3588950,5.25,10559,
42.2559300,-62.8065210,5.25,13141,
80.8756500,-13.9273520,5.25,25202,
98.0890650,-37.6967020,5.25,31165,
99.4483650,-32.3397350,5.25,31688,
116.5675050,10.7682520,5.25,37921,
121.0674600,-32.6748290,5.25,39487,
154.4075100,-8.0689140,5.25,50414,
157.7707200,82.5585870,5.25,51502,
234.4566150,40.3534330,5.25,76534,
264.5230650,-54.5004340,5.25,86305,
270.5960400,20.8336320,5.25,88331,
275.7043200,17.8266160,5.25,90067,
281.4448350,74.0855530,5.25,92056,
286.8255450,36.1001570,5.25,93903,
318.2626500,-39.4249220,5.25,104738,
340.3693800,40.2254490,5.25,112031,
345.8869200,67.2092100,5.25,113864,
42.3231600,17.4643090,5.26,13165,
46.0688100,-7.6008570,5.26,14293,
65.1512850,15.0954530,5.26,20261,
65.1681150,65.1404410,5.26,20266,
87.0009750,6.4541560,5.26,27386,
98.8002600,28.0223140,5.26,31434,
138.5750250,-55.5696290,5.26,45328,
139.5244950,-51.0508590,5.26,45631,
149.5557300,12.4448000,5.26,48883,
152.1783450,-65.8154380,5.26,49698,
163.1285400,-57.2404050,5.26,53154,
173.9815650,-47.6416430,5.26,56573,
175.1961300,21.3527300,5.26,56975,
178.6772400,-25.7138870,5.26,58082,
208.0203150,-52.8115300,5.26,67703,
212.0721750,49.4581670,5.26,69068,
232.3511250,-46.7327040,5.26,75828,
234.1232400,10.0101760,5.26,76425,
245.4530400,69.1093910,5.26,80161,
284.9394900,26.2304040,5.26,93256,
330.9706350,63.1199200,5.26,108924,
22.5254250,47.0072740,5.27,6999,
31.2797250,77.2813410,5.27,9727,
33.2269500,-30.7238250,5.27,10320,
37.8754050,2.2671820,5.27,11738,
37.9175100,-79.1093820,5.27,11757,
50.3067600,21.1470860,5.27,15627,
66.3542100,22.1999980,5.27,20641,
94.9283250,-7.8229080,5.27,30073,
101.8391700,-37.9296980,5.27,32537,
113.4020100,15.8266620,5.27,36760,
128.8148700,-58.2247350,5.27,42129,
148.9291800,49.8198430,5.27,48682,
153.3452400,-51.2329710,5.27,50070,
157.2191100,-64.1722780,5.27,51313,
176.7317400,55.6281900,5.27,57477,
190.7094750,-63.0586240,5.27,62027,
201.6798750,-12.7076640,5.27,65581,
223.5838800,-24.6422020,5.27,72929,
245.1119250,-78.6674960,5.27,80057,
255.4015050,33.5682700,5.27,83313,
255.7862850,-53.2370280,5.27,83431,
284.7739200,13.6222450,5.27,93203,
304.2303600,40.3650750,5.27,99968,
327.7261950,-82.7189040,5.27,107843,
331.2520350,62.7856710,5.27,109005,
333.2925150,86.1079550,5.27,109693,
355.6159350,-15.4480330,5.27,116957,
24.6288900,73.0400400,5.28,7650,
59.1520500,50.6953810,5.28,18453,
60.3835350,-1.5496600,5.28,18788,
71.0880750,-59.7327330,5.28,22040,
76.9516650,20.4183790,5.28,23871,
84.4359150,-28.6896900,5.28,26460,
86.9287800,13.8995990,5.28,27364,
91.9234950,-19.1658660,5.28,29048,
97.4545350,-50.2390850,5.28,30953,
101.7128850,-14.4259710,5.28,32492,
102.8876850,21.7611480,5.28,32921,
125.5187700,-73.3999850,5.28,41003,
131.8124400,-1.8970330,5.28,43142,
138.9574800,56.7414060,5.28,45455,
139.3550100,-74.8943130,5.28,45581,
144.5907450,40.2397930,5.28,47300,
176.4332400,-45.6901340,5.28,57371,
180.2131650,-19.6589820,5.28,58587,
184.9529850,48.9841480,5.28,60122,
228.6215250,29.1642950,5.28,74596,
246.9887700,-64.0579420,5.28,80645,
249.5019300,56.0155400,5.28,81437,
261.7165800,-45.8430300,5.28,85389,
278.4906900,-33.0165600,5.28,91014,
289.4541600,11.5954220,5.28,94834,
295.6417050,11.8265830,5.28,96957,
299.0593800,11.4237210,5.28,98103,
304.8483450,-19.1185330,5.28,100195,
336.1464600,-72.2554120,5.28,110618,
356.5038300,-18.6783400,5.28,117218,
2.5093950,-82.2240470,5.29,814,
3.0415950,-17.9382780,5.29,983,
26.4114450,-25.0526100,5.29,8209,
29.9083800,64.6216020,5.29,9312,
34.7374650,28.6426740,5.29,10793,
35.4859500,0.3956750,5.29,11021,
37.0415850,29.6693300,5.29,11486,
63.3879300,7.7160450,5.29,19719,
66.5262600,31.4389110,5.29,20704,
72.0010350,56.7571830,5.29,22287,
79.9959300,-12.3155850,5.29,24873,
85.5633150,-34.6678120,5.29,26868,
88.7087400,-52.6354810,5.29,27947,
103.9455300,-22.9414390,5.29,33316,
109.7136450,-26.5858540,5.29,35427,
147.9709800,24.3953690,5.29,48390,
187.2279450,25.9128520,5.29,60904,
213.7118700,10.1006100,5.29,69612,
273.8037750,-20.7282700,5.29,89439,
283.6984500,-87.6058430,5.29,92824,
321.7150200,48.8351680,5.29,105898,
323.0244750,-41.1793100,5.29,106327,
326.5181850,22.9488800,5.29,107472,
331.1975850,-0.9063430,5.29,108991,
10.2799500,39.4586640,5.30,3231,
39.3513750,-52.5430860,5.30,12225,
40.1711250,27.0609430,5.30,12489,
53.1094650,46.0568620,5.30,16499,
70.6934850,-50.4813340,5.30,21914,
70.7263350,43.3651380,5.30,21928,
75.6791850,-71.3143000,5.30,23467,
101.4974850,-14.7961270,5.30,32411,
108.0658800,-40.4988080,5.30,34802,
116.0288100,25.7841590,5.30,37704,
119.5860600,2.2247670,5.30,38962,
121.9410600,21.5818160,5.30,39780,
132.3405300,-3.4430230,5.30,43305,
138.4508850,43.2178250,5.30,45290,
145.1774100,-57.9835530,5.30,47479,
152.5245300,-12.8159230,5.30,49809,
172.2672150,39.3369740,5.30,56034,
260.8399650,-28.1428310,5.30,85084,
274.7944950,24.4460590,5.30,89773,
295.1807550,-16.2932680,5.30,96808,
299.9639250,-34.6977990,5.30,98421,
304.1961900,24.6711020,5.30,99951,
305.7945600,5.3429870,5.30,100541,
314.5681350,22.3259080,5.30,103511,
314.7686550,4.2934810,5.30,103569,
317.1400950,-21.1936690,5.30,104365,
321.8390250,37.1167980,5.30,105942,
325.5643800,5.6801370,5.30,107151,
346.9136250,46.3872310,5.30,114200,
355.1589900,-32.0731250,5.30,116820,
358.1546100,10.9473200,5.30,117730,
33.4009200,51.0658180,5.31,10366,
34.8200550,47.3799730,5.31,10819,
86.6140500,-46.5971800,5.31,27243,
116.0174250,50.4337940,5.31,37701,
133.4608200,-47.5207780,5.31,43671,
139.2378450,-39.4015390,5.31,45544,
168.9662550,13.3075780,5.31,55016,
175.2625650,34.2016350,5.31,56997,
176.9787600,8.2458950,5.31,57562,
183.5112750,-45.7239190,5.31,59654,
198.5454150,-19.9309470,5.31,64577,
247.9240350,-41.8171450,5.31,80945,
262.5991500,-1.0629220,5.31,85667,
287.4696300,-68.4244480,5.31,94150,
318.9368400,-15.1715000,5.31,104974,
336.2345700,-57.7974150,5.31,110649,
17.6636850,68.7786210,5.32,5518,
45.6761400,-7.6854720,5.32,14168,
50.8049550,49.2132690,5.32,15770,
60.9358500,5.4356240,5.32,18957,
69.3069750,0.9983140,5.32,21515,
83.5698900,3.7668950,5.32,26126,
117.2569800,-24.9122080,5.32,38146,
126.2655900,-24.0462120,5.32,41260,
162.3142950,10.5452020,5.32,52911,
175.6183350,66.7449060,5.32,57111,
185.8976100,-35.4126770,5.32,60449,
201.3085200,-64.4851440,5.32,65479,
222.3293850,-14.1490220,5.32,72489,
223.9362750,-33.8557850,5.32,73049,
228.7973100,4.9393620,5.32,74649,
245.6166600,-49.5723540,5.32,80208,
258.1158750,10.5851680,5.32,84177,
297.9608400,-39.8743670,5.32,97749,
300.4684500,-66.9439660,5.32,98624,
302.7994800,-36.1012120,5.32,99461,
315.7414950,-38.6314470,5.32,103882,
342.5948250,-80.1238450,5.32,112781,
16.4206350,21.4731810,5.33,5131,
64.8195150,-44.2679190,5.33,20161,
73.3448850,2.5082250,5.33,22730,
73.6990950,7.7790970,5.33,22834,
76.9703850,8.4984290,5.33,23879,
121.8251700,-20.5543420,5.33,39734,
124.9541100,-71.5149060,5.33,40817,
127.2698100,-47.9289230,5.33,41616,
127.8988800,18.0944200,5.33,41822,
128.1770850,20.4411620,5.33,41909,
161.5690350,-64.5145590,5.33,52678,
199.3151100,13.6757510,5.33,64823,
275.7211500,-36.6695560,5.33,90074,
284.5614450,17.3609120,5.33,93124,
297.0048150,-56.3626110,5.33,97421,
300.0137850,17.5165110,5.33,98438,
333.5751300,-21.0745660,5.33,109786,
353.3670600,22.4987750,5.33,116264,
30.3113850,-30.0018300,5.34,9440,
43.4275200,38.3374880,5.34,13490,
56.4185100,6.0499910,5.34,17563,
64.9029300,21.7734910,5.34,20186,
79.7967450,2.5958060,5.34,24817,
83.1723000,-1.5918310,5.34,25980,
83.2480950,-64.2275170,5.34,26001,
93.8547000,16.1431750,5.34,29704,
95.4421650,53.4521790,5.34,30247,
99.7049250,39.9025590,5.34,31789,
101.7062550,57.1691760,5.34,32489,
103.2710700,59.4485430,5.34,33048,
113.7866700,30.9609240,5.34,36896,
123.2032800,68.4740720,5.34,40215,
132.6447300,-66.7929810,5.34,43414,
141.0402000,-80.7868760,5.34,46107,
155.8721700,-38.0098390,5.34,50888,
181.1621850,-68.3289120,5.34,58884,
182.0613300,-48.6924870,5.34,59184,
193.9880700,-56.8358060,5.34,63117,
216.2026200,-24.8063100,5.34,70469,
235.4475600,12.8475280,5.34,76866,
253.2419400,31.7016740,5.34,82587,
293.6719050,42.4125090,5.34,96288,
313.4174100,-39.8098650,5.34,103127,
327.5362350,17.2858510,5.34,107788,
333.1992600,34.6045920,5.34,109654,
334.2001800,-12.8314360,5.34,110000,
344.2687500,48.6840680,5.34,113327,
12.6816300,64.2475490,5.35,3951,
14.0062050,-11.2665260,5.35,4371,
21.5635950,19.1723460,5.35,6706,
71.5072500,11.7055910,5.35,22157,
91.6462350,38.4826440,5.35,28946,
92.4958500,58.9356940,5.35,29246,
111.1827300,-31.8089050,5.35,35957,
112.4830050,49.6724630,5.35,36439,
130.2544350,45.8340100,5.35,42604,
143.0803200,-40.6493350,5.35,46811,
205.7654700,3.5379030,5.35,66936,
230.2583100,0.7153370,5.35,75119,
238.6577400,43.1385670,5.35,77907,
242.0315850,-26.3266790,5.35,79050,
247.4263650,-46.2432290,5.35,80782,
253.8423750,18.4332130,5.35,82802,
264.1568550,48.5856340,5.35,86182,
284.0706600,-42.7106760,5.35,92953,
288.1696350,-7.9395180,5.35,94385,
335.0496450,-7.8211020,5.35,110273,
350.4788850,31.8124650,5.35,115355,
354.7847400,50.4717330,5.35,116709,
9.9815400,21.4384950,5.36,3138,
11.6373300,15.4755040,5.36,3632,
16.8275700,-61.7752890,5.36,5268,
36.2248050,-60.3119470,5.36,11258,
38.0392500,-1.0348960,5.36,11791,
61.0411500,2.8269470,5.36,18993,
69.9918900,53.4730210,5.36,21730,
83.3810250,-1.1560730,5.36,26063,
87.8416050,-7.5180030,5.36,27658,
93.2127300,65.7184220,5.36,29490,
94.7107650,-9.3900180,5.36,29996,
108.5835900,3.1114140,5.36,34987,
108.8378100,-30.6864470,5.36,35083,
116.3960400,-34.1723630,5.36,37853,
119.2408500,-43.5004110,5.36,38846,
122.8875150,-7.7725390,5.36,40107,
138.8077200,14.9415070,5.36,45410,
145.9329300,14.0216920,5.36,47723,
160.6690350,-59.2157590,5.36,52405,
161.4662400,30.6823130,5.36,52638,
179.9871300,3.6551970,5.36,58510,
200.7546450,-17.7352740,5.36,65301,
221.3220300,-62.8756480,5.36,72131,
231.1875600,-39.7102680,5.36,75439,
234.7273200,-19.3018920,5.36,76628,
260.0409750,25.5376030,5.36,84821,
274.2813900,-56.0233510,5.36,89605,
284.1687300,-37.3432410,5.36,92989,
311.8897500,80.5522620,5.36,102599,
334.5643350,-53.6270730,5.36,110109,
355.3937100,-18.0270770,5.36,116889,
26.4969150,-5.7332990,5.37,8230,
75.7029150,-49.1514070,5.37,23482,
83.8630350,24.0395890,5.37,26248,
91.6614000,-4.1938360,5.37,28949,
93.9188550,59.9989750,5.37,29730,
96.3693450,-69.6902990,5.37,30565,
110.8707900,-27.8342940,5.37,35848,
111.2424150,11.6695240,5.37,35987,
120.0489600,73.9179190,5.37,39117,
150.2529600,31.9236720,5.37,49081,
168.1378650,-49.1009960,5.37,54746,
187.4890050,58.4057420,5.37,60978,
194.9799750,66.5972720,5.37,63432,
224.4713250,-76.6626550,5.37,73223,
244.3139250,59.7550230,5.37,79804,
246.0053250,-39.1929800,5.37,80337,
270.7129050,-24.2824680,5.37,88380,
277.7701800,-32.9891140,5.37,90763,
281.5858650,-22.3921760,5.37,92111,
281.5927350,75.4339640,5.37,92112,
332.4820950,-34.0149670,5.37,109404,
333.0084000,60.7590950,5.37,109592,
335.1149100,5.7894980,5.37,110298,
346.1650200,-53.9649050,5.37,113957,
5.1494250,8.1902710,5.38,1645,
6.1978950,61.8310570,5.38,1960,
8.1478350,20.2943160,5.38,2568,
10.6180350,-65.4680300,5.38,3330,
38.9450400,34.6875580,5.38,12086,
60.6531000,-0.2689230,5.38,18859,
65.1625500,-20.6396220,5.38,20264,
65.6455950,25.6293140,5.38,20430,
69.7756500,7.8709760,5.38,21670,
79.7501100,33.7483940,5.38,24799,
110.1617100,-52.0859240,5.38,35589,
118.9162350,19.8839700,5.38,38722,
139.3222350,-68.6896420,5.38,45571,
141.9449250,-6.0711870,5.38,46404,
185.7060450,-57.6761320,5.38,60379,
186.8702850,-58.9917560,5.38,60781,
192.3074400,83.4129010,5.38,62572,
